customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C100937,29,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,No,Yes,No,Yes,69.55070066,2166.08834,No
C100938,1,DSL,Month-to-month,Electronic check,No,0,Yes,Yes,No,No,No,63.48036988,114.0286983,Yes
C100939,10,DSL,One year,Electronic check,No,0,No,No,No,Yes,Yes,47.0142278,419.5880484,No
C100940,3,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,76.74666179,256.8534024,No
C100941,9,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,85.829199,713.4999546,No
C100942,12,DSL,One year,Bank transfer (automatic),No,0,Yes,Yes,No,Yes,Yes,65.74955276,816.4493945,No
C100943,21,DSL,One year,Credit card (automatic),Yes,0,No,No,Yes,No,No,40.05578099,843.5127036,No
C100944,2,DSL,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,66.43042306,171.7339645,No
C100945,0,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,No,Yes,No,79.6870035,112.2660856,No
C100946,1,DSL,Two year,Electronic check,No,0,Yes,No,Yes,Yes,No,33.38248696,6.943847475,No
C100947,28,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,41.72292213,1184.941885,No
C100948,23,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,58.83109761,1420.577976,Yes
C100949,10,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,No,22.53817042,216.1624455,No
C100950,11,DSL,Two year,Bank transfer (automatic),No,1,Yes,Yes,No,No,No,42.72813301,477.3778333,No
C100951,13,Fiber optic,Two year,Mailed check,No,0,No,No,Yes,Yes,Yes,85.02140373,1279.03993,No
C100952,3,DSL,One year,Bank transfer (automatic),No,0,Yes,No,No,Yes,Yes,54.80974941,81.43073202,No
C100953,29,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,Yes,59.09651967,1821.182399,No
C100954,7,None,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,Yes,38.01906372,268.7686027,No
C100955,5,None,Two year,Electronic check,Yes,0,No,No,Yes,No,No,18.61367082,154.3395571,No
C100956,8,Fiber optic,One year,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,84.685721,640.3565172,Yes
C100957,0,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,88.20519534,18.74818471,No
C100958,2,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,No,80.45356631,121.703667,Yes
C100959,16,None,Month-to-month,Credit card (automatic),Yes,1,Yes,No,Yes,Yes,No,27.91023234,423.843,No
C100960,1,DSL,Two year,Credit card (automatic),Yes,1,Yes,No,No,No,No,48.79186648,54.42060008,No
C100961,11,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,Yes,94.96085767,1002.40075,Yes
C100962,3,Fiber optic,Two year,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,86.038364,141.2149952,Yes
C100963,4,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,Yes,99.50571283,461.4014915,Yes
C100964,4,None,Two year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,28.44278253,133.3633317,No
C100965,5,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,68.81379909,291.0838016,Yes
C100966,14,DSL,Month-to-month,Electronic check,No,0,No,Yes,Yes,Yes,No,48.73596488,745.0499814,No
C100967,4,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,106.8550522,363.8132992,Yes
C100968,10,Fiber optic,One year,Electronic check,No,0,Yes,No,No,No,No,75.66910433,801.5078492,Yes
C100969,7,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,No,57.96777184,319.6328544,Yes
C100970,13,Fiber optic,Two year,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,Yes,86.08592143,1121.846204,No
C100971,33,None,One year,Electronic check,Yes,0,No,No,Yes,Yes,Yes,31.85368867,1035.256729,No
C100972,15,DSL,Month-to-month,Mailed check,Yes,0,Yes,No,Yes,Yes,Yes,73.48368618,1185.754149,No
C100973,2,Fiber optic,Two year,Electronic check,No,0,No,No,No,No,Yes,81.43865128,176.7292209,Yes
C100974,0,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,Yes,Yes,102.756603,24.69884983,No
C100975,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,No,92.87390476,377.1585506,Yes
C100976,10,None,One year,Mailed check,No,0,No,No,No,Yes,No,27.78820856,319.0944538,No
C100977,0,Fiber optic,Two year,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,Yes,78.31119559,-11.04019697,No
C100978,8,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,No,91.63308197,675.2563313,Yes
C100979,10,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,No,No,Yes,No,88.8130616,883.1940717,Yes
C100980,3,Fiber optic,Two year,Bank transfer (automatic),Yes,1,Yes,No,Yes,Yes,No,62.49710925,263.0546269,No
C100981,17,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,No,No,75.32748526,1245.378992,No
C100982,1,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,45.59229943,78.36648551,Yes
C100983,0,Fiber optic,One year,Electronic check,Yes,0,No,Yes,No,Yes,Yes,86.97614111,44.21004332,Yes
C100984,15,DSL,Two year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,60.78596997,781.8560027,No
C100985,7,DSL,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,No,55.6079359,359.2966742,Yes
C100986,12,DSL,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,61.30751632,797.0942334,No
C100987,5,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,No,60.36320347,352.0236778,Yes
C100988,3,None,One year,Mailed check,Yes,1,No,No,No,Yes,Yes,31.36342758,83.56190966,No
C100989,20,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,87.58315273,1772.670954,Yes
C100990,19,Fiber optic,One year,Electronic check,No,0,No,No,Yes,No,Yes,90.18546122,1781.724776,No
C100991,13,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,No,100.5417343,1394.46593,Yes
C100992,3,None,One year,Credit card (automatic),No,0,No,No,No,Yes,No,20.22833754,68.16879945,No
C100993,10,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,No,No,No,95.20821234,1070.704246,Yes
C100994,4,None,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,36.8936099,170.4211653,No
C100995,1,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,91.1413091,111.3368595,Yes
C100996,28,Fiber optic,One year,Credit card (automatic),Yes,1,Yes,No,No,Yes,No,24.8206858,815.1417603,No
C100997,1,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,No,Yes,Yes,110.4389844,150.0779727,Yes
C100998,36,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,No,58.57497066,2105.326663,No
C100999,7,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,88.3966846,592.8093504,Yes
C101000,2,Fiber optic,One year,Mailed check,No,0,No,Yes,No,No,Yes,90.20685731,138.0450287,Yes
C101001,10,DSL,Month-to-month,Electronic check,No,0,Yes,No,No,No,No,66.25833788,663.7750603,Yes
C101002,24,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,78.72675937,1952.778296,No
C101003,15,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,No,56.95053771,822.7025471,No
C101004,19,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,No,Yes,64.21233292,1138.187586,No
C101005,11,None,Month-to-month,Electronic check,No,0,Yes,No,No,No,Yes,42.03877769,657.6159173,No
C101006,14,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,No,92.12821267,1232.61238,No
C101007,23,None,Month-to-month,Electronic check,No,0,Yes,Yes,Yes,Yes,No,21.07458438,476.0070922,No
C101008,3,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,No,94.25955253,212.6750144,Yes
C101009,8,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,No,No,No,94.80897227,784.4178741,Yes
C101010,3,Fiber optic,One year,Credit card (automatic),Yes,1,No,No,Yes,Yes,No,72.63071265,246.5213588,No
C101011,53,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,92.38934308,4824.520262,Yes
C101012,34,None,One year,Electronic check,Yes,0,No,No,Yes,No,No,29.73394864,949.1780474,No
C101013,2,DSL,Month-to-month,Electronic check,No,1,No,No,No,Yes,No,65.34407242,-33.06275867,No
C101014,13,None,Month-to-month,Electronic check,Yes,1,Yes,Yes,Yes,No,No,27.86429002,483.3521231,No
C101015,31,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,Yes,34.05712492,957.8852944,No
C101016,2,Fiber optic,One year,Electronic check,No,0,No,No,Yes,No,No,85.76595931,208.4673572,Yes
C101017,10,None,One year,Mailed check,Yes,1,No,No,No,No,No,18.25456646,178.0754073,No
C101018,30,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,No,89.85964006,2698.289943,Yes
C101019,0,None,Two year,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,25.15184717,-19.47257618,Yes
C101020,14,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,88.79662915,1200.793553,Yes
C101021,4,DSL,One year,Electronic check,No,0,Yes,No,Yes,Yes,Yes,61.14553673,251.2933129,No
C101022,30,None,Month-to-month,Bank transfer (automatic),No,1,Yes,No,No,Yes,Yes,43.64450265,1293.879696,No
C101023,42,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,103.8222153,4266.816209,Yes
C101024,34,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,No,Yes,86.35295303,3001.55736,No
C101025,7,Fiber optic,One year,Credit card (automatic),Yes,0,No,Yes,No,Yes,No,75.38571099,400.0499808,No
C101026,23,DSL,Month-to-month,Electronic check,Yes,1,No,No,No,Yes,Yes,65.84741919,1420.611117,Yes
C101027,22,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,97.81974243,2159.105785,Yes
C101028,4,None,Month-to-month,Credit card (automatic),No,0,No,Yes,No,Yes,No,27.74132435,90.66661726,No
C101029,21,DSL,One year,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,70.15364937,1490.337986,No
C101030,0,DSL,Month-to-month,Electronic check,No,0,No,Yes,No,Yes,Yes,67.71731665,21.0978913,No
C101031,10,DSL,One year,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,61.01352421,632.8450717,No
C101032,3,Fiber optic,Month-to-month,Mailed check,Yes,1,No,No,No,No,No,93.93470111,285.1551129,Yes
C101033,1,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,No,Yes,100.5666819,65.08091065,Yes
C101034,0,Fiber optic,Month-to-month,Mailed check,Yes,1,No,Yes,Yes,Yes,No,98.58375413,12.26594392,Yes
C101035,14,None,Month-to-month,Mailed check,No,0,No,Yes,Yes,No,Yes,37.1824687,496.4095047,No
C101036,4,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,No,84.71294198,402.196167,Yes
C101037,15,DSL,Month-to-month,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,Yes,72.64185311,1185.347435,Yes
C101038,0,None,One year,Credit card (automatic),No,1,Yes,No,No,No,No,16.30286033,38.64631413,No
C101039,4,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,Yes,99.96347889,463.0144069,Yes
C101040,9,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,83.61040905,737.8067259,No
C101041,17,Fiber optic,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,Yes,102.0236312,1726.067051,Yes
C101042,4,None,Two year,Credit card (automatic),No,0,Yes,Yes,No,No,Yes,27.43930116,136.7371723,No
C101043,9,Fiber optic,Two year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,Yes,88.57479497,877.2366808,No
C101044,26,Fiber optic,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,79.37399436,2217.955879,No
C101045,11,Fiber optic,One year,Credit card (automatic),No,0,Yes,Yes,No,No,Yes,92.5756145,1095.531624,No
C101046,3,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,63.83187489,143.1899719,Yes
C101047,0,None,One year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,85.72965407,-1.11653576,No
C101048,24,Fiber optic,Two year,Bank transfer (automatic),No,0,No,No,No,No,No,82.81552096,1920.009133,No
C101049,1,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,No,59.9796569,77.83062991,Yes
C101050,24,DSL,Month-to-month,Electronic check,No,0,No,Yes,Yes,Yes,Yes,69.46528531,1735.308498,No
C101051,8,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,No,65.90851475,580.9246829,Yes
C101052,33,Fiber optic,Month-to-month,Credit card (automatic),No,1,No,Yes,Yes,No,Yes,99.00306579,3344.220999,Yes
C101053,18,None,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,No,27.61718476,540.0398632,No
C101054,72,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,34.93551882,2538.677518,No
C101055,5,DSL,Month-to-month,Credit card (automatic),No,1,Yes,Yes,Yes,No,Yes,74.43154858,305.0773481,Yes
C101056,18,Fiber optic,Month-to-month,Electronic check,No,0,Yes,No,Yes,No,No,79.92412203,1476.032135,No
C101057,5,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,No,28.9451699,130.1245135,No
C101058,7,DSL,One year,Electronic check,No,1,Yes,No,Yes,No,No,58.346019,448.6555368,No
C101059,11,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,No,88.67024505,961.4540154,Yes
C101060,24,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,Yes,Yes,Yes,Yes,97.1408313,2434.610855,Yes
C101061,50,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,No,Yes,Yes,67.29091591,3270.407043,No
C101062,17,None,Month-to-month,Mailed check,No,0,No,No,No,Yes,Yes,36.79356651,581.1237682,No
C101063,6,None,Month-to-month,Bank transfer (automatic),Yes,1,No,No,No,Yes,Yes,46.43305491,194.4409351,Yes
C101064,7,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,No,66.99413095,462.0494957,No
C101065,16,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,58.85988719,1115.335113,Yes
C101066,3,Fiber optic,One year,Electronic check,Yes,0,No,No,Yes,No,No,37.42337598,228.4251052,No
C101067,1,DSL,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,Yes,No,67.98314535,43.73617441,No
C101068,5,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,Yes,Yes,99.1573905,504.6538879,Yes
C101069,3,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,Yes,No,Yes,89.87590525,271.569781,No
C101070,4,DSL,Month-to-month,Mailed check,No,0,No,No,No,Yes,No,57.54795067,278.0651617,Yes
C101071,4,None,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,No,33.15896352,65.04031311,No
C101072,0,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,100.8319523,5.926654709,No
C101073,0,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,78.09729282,-15.46902102,No
C101074,52,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,No,64.27493425,3294.978703,No
C101075,5,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,No,88.31308284,586.3149052,Yes
C101076,5,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,No,Yes,Yes,Yes,No,88.75407847,405.1054762,Yes
C101077,13,DSL,One year,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,55.50752833,743.3087192,No
C101078,2,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,No,63.15116919,146.539845,No
C101079,35,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,Yes,42.20345682,1498.706708,No
C101080,17,None,Two year,Credit card (automatic),Yes,1,Yes,No,Yes,Yes,No,14.38550755,225.4468239,No
C101081,1,DSL,One year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,Yes,57.46818917,32.75450373,No
C101082,6,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,103.7225582,594.996992,Yes
C101083,24,Fiber optic,Two year,Bank transfer (automatic),Yes,1,Yes,Yes,No,No,Yes,84.54284465,2081.426807,No
C101084,34,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,83.70929703,2780.373532,Yes
C101085,7,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,88.60332652,582.6098962,Yes
C101086,11,None,Two year,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,16.22333074,207.1323158,No
C101087,2,Fiber optic,Two year,Mailed check,Yes,0,No,No,Yes,No,Yes,91.63171294,96.78152952,No
C101088,56,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,Yes,108.1290344,5900.636605,Yes
C101089,2,Fiber optic,One year,Electronic check,Yes,0,No,No,No,Yes,No,69.72010722,175.3492878,No
C101090,33,None,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,32.72214861,999.6574189,No
C101091,13,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,No,Yes,No,95.86368116,1127.190905,Yes
C101092,10,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,62.31070059,698.464547,No
C101093,9,DSL,Month-to-month,Electronic check,Yes,1,No,No,Yes,No,Yes,74.46341306,592.2785426,Yes
C101094,2,Fiber optic,Two year,Credit card (automatic),No,1,No,Yes,Yes,No,No,65.95136339,81.59672135,No
C101095,2,DSL,Month-to-month,Electronic check,No,0,No,No,No,No,No,63.22326011,89.82208265,Yes
C101096,2,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,Yes,No,80.58443547,123.9439053,No
C101097,2,None,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,No,34.26689435,0.659446579,No
C101098,19,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,No,89.06002564,1679.024954,Yes
C101099,4,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,17.22236353,122.4875973,No
C101100,0,DSL,One year,Electronic check,No,0,Yes,Yes,No,No,No,54.21080431,7.953212835,No
C101101,41,None,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,No,31.0168254,1160.894297,No
C101102,28,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,Yes,103.9173798,2584.464398,Yes
C101103,30,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,No,82.86500462,2721.519245,Yes
C101104,63,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,88.46915513,5694.277786,No
C101105,2,DSL,Month-to-month,Credit card (automatic),Yes,1,No,No,No,Yes,No,60.46858485,151.6970236,Yes
C101106,6,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,No,Yes,85.97478845,539.2988257,Yes
C101107,17,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,No,Yes,107.8200085,1894.05927,Yes
C101108,14,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,72.09030167,1004.01384,Yes
C101109,2,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,No,Yes,Yes,No,102.2061817,159.2581348,Yes
C101110,20,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,84.86350784,1694.79286,No
C101111,3,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,Yes,68.77334812,153.9450824,Yes
C101112,3,DSL,One year,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,53.82830599,80.30886324,No
C101113,9,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,Yes,100.3276175,880.7577448,Yes
C101114,10,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,Yes,102.3521471,1019.045132,Yes
C101115,10,None,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,No,No,Yes,46.13610852,556.5815804,No
C101116,1,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,43.7487455,90.09512967,Yes
C101117,25,Fiber optic,One year,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,Yes,92.44051357,2352.138091,No
C101118,3,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,94.27101703,205.6836448,Yes
C101119,0,None,One year,Credit card (automatic),No,0,No,No,No,No,Yes,89.49175565,142.0166682,Yes
C101120,26,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,93.29726216,2418.339105,Yes
C101121,37,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,69.23613449,2417.303967,No
C101122,21,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,No,87.84879189,2062.826651,Yes
C101123,18,Fiber optic,One year,Mailed check,Yes,0,No,Yes,Yes,Yes,No,82.56211778,1608.640904,No
C101124,12,DSL,One year,Bank transfer (automatic),Yes,1,No,Yes,No,Yes,No,59.19459749,727.5167704,No
C101125,9,Fiber optic,One year,Bank transfer (automatic),No,0,No,No,No,No,Yes,90.59933825,865.6625043,No
C101126,1,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,31.25697027,11.11167732,Yes
C101127,6,Fiber optic,One year,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,95.99336075,646.4454242,No
C101128,4,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,95.81044952,451.3322157,Yes
C101129,3,None,One year,Credit card (automatic),No,0,No,Yes,No,No,No,30.03111003,31.55827962,No
C101130,16,None,Two year,Mailed check,No,1,Yes,Yes,Yes,Yes,Yes,82.77595194,1301.66311,No
C101131,9,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,No,No,52.66088828,497.0889333,Yes
C101132,1,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,62.7383567,0.063515776,Yes
C101133,2,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,80.2604465,115.1027106,No
C101134,13,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,No,Yes,No,No,82.8312966,1217.304859,No
C101135,0,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,Yes,68.77061451,30.6775738,Yes
C101136,22,DSL,Two year,Mailed check,No,0,No,No,Yes,No,No,47.20604661,1112.011256,No
C101137,7,None,One year,Credit card (automatic),No,1,No,No,No,Yes,Yes,33.22388249,289.656577,No
C101138,6,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,No,88.72804555,582.1781182,Yes
C101139,10,None,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,No,Yes,34.50503841,326.8271979,No
C101140,20,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,78.81337819,1598.303418,No
C101141,5,None,Month-to-month,Bank transfer (automatic),No,1,No,No,Yes,No,No,30.2513311,107.3431982,No
C101142,14,DSL,Month-to-month,Credit card (automatic),Yes,1,Yes,Yes,Yes,Yes,No,64.23659921,865.1018144,No
C101143,10,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,96.18868401,957.4522112,Yes
C101144,3,DSL,One year,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,Yes,56.83694741,176.7931287,No
C101145,24,Fiber optic,One year,Electronic check,Yes,0,No,No,No,No,Yes,89.71112186,2310.140504,Yes
C101146,20,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,102.1965619,1891.716215,Yes
C101147,12,DSL,One year,Credit card (automatic),No,0,No,No,No,Yes,No,46.40830096,615.4731437,No
C101148,22,None,Two year,Electronic check,Yes,0,No,No,No,No,Yes,26.3133181,650.9612913,No
C101149,22,None,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,No,35.13359466,886.3173907,No
C101150,14,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,50.39464959,675.7399896,No
C101151,21,Fiber optic,Two year,Electronic check,No,0,No,No,No,No,Yes,90.99273097,1857.098713,Yes
C101152,13,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,96.03818927,1293.469433,No
C101153,13,Fiber optic,One year,Electronic check,No,0,No,No,No,No,Yes,91.93966605,1192.859207,Yes
C101154,12,None,Month-to-month,Mailed check,Yes,1,No,Yes,No,Yes,Yes,34.69093422,308.065041,No
C101155,18,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,Yes,Yes,59.51944753,982.6318995,Yes
C101156,2,None,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,Yes,33.55291936,102.9246059,No
C101157,25,DSL,One year,Electronic check,Yes,0,Yes,Yes,Yes,Yes,Yes,64.22009814,1546.572516,No
C101158,24,Fiber optic,Two year,Bank transfer (automatic),Yes,1,No,Yes,Yes,Yes,No,67.41553715,1785.031342,No
C101159,0,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,No,94.35333117,-17.55620691,No
C101160,20,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,Yes,Yes,65.32579388,1313.864461,Yes
C101161,1,DSL,Month-to-month,Bank transfer (automatic),Yes,1,No,Yes,Yes,No,Yes,69.17510615,40.53358497,Yes
C101162,4,None,One year,Credit card (automatic),Yes,1,Yes,No,No,No,No,18.40128328,85.72260699,No
C101163,16,Fiber optic,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,No,92.60384749,1411.263486,Yes
C101164,1,DSL,One year,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,65.44271195,210.8340271,No
C101165,20,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,1,No,No,Yes,No,Yes,91.17585071,1820.019566,Yes
C101166,20,DSL,Month-to-month,Electronic check,No,1,No,No,No,No,Yes,74.95682892,1537.908082,Yes
C101167,8,DSL,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,No,59.83689499,517.7970309,No
C101168,0,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,No,83.41334772,5.389981166,Yes
C101169,5,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,68.02965875,259.0045633,Yes
C101170,11,None,Two year,Electronic check,Yes,0,No,No,No,No,Yes,24.02595513,189.0401212,No
C101171,47,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,No,97.05873879,4479.204732,Yes
